poly_id:ID,:LABEL,source_db,source_record_id,name,raw_representation,canonical_representation,mw_or_range_raw,branching_raw
dolphin::37367,Polysaccharide,DoLPHiN,37367,LJP-CA,LJP-CA | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 1.65%; mannose 17.09%; galactose 20.94%; xylose 0.82%; rhamnose 1.3%; fucose 58.19%,LJP-CA | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 1.65%; mannose 17.09%; galactose 20.94%; xylose 0.82%; rhamnose 1.3%; fucose 58.19%,60.98 kDa,No relevant information could be found in the literature.
dolphin::37368,Polysaccharide,DoLPHiN,37368,LJP-W,LJP-W | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 20.81%; mannose 20.04%; galactose 7.78%; xylose 1.72%; rhamnose 2.55%; fucose 47.1%,LJP-W | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 20.81%; mannose 20.04%; galactose 7.78%; xylose 1.72%; rhamnose 2.55%; fucose 47.1%,258.99 kDa,No relevant information could be found in the literature.
dolphin::37369,Polysaccharide,DoLPHiN,37369,LJP-A,LJP-A | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 15.67%; mannose 22.15%; galactose 17.35%; xylose 2.8%; rhamnose 2.56%; fucose 39.47%,LJP-A | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 15.67%; mannose 22.15%; galactose 17.35%; xylose 2.8%; rhamnose 2.56%; fucose 39.47%,33.47 kDa,No relevant information could be found in the literature.
dolphin::37370,Polysaccharide,DoLPHiN,37370,MG-1,MG-1 | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 0.28%; mannose 1.23%; galactose 0.63%; xylose 80.84%; arabinose 5.53%; galacturonic acid 5.74%; glucuronic acid 0.35%; rhamnose 2.52%; fucose 2.87%,MG-1 | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 0.28%; mannose 1.23%; galactose 0.63%; xylose 80.84%; arabinose 5.53%; galacturonic acid 5.74%; glucuronic acid 0.35%; rhamnose 2.52%; fucose 2.87%,,No relevant information could be found in the literature.
dolphin::37371,Polysaccharide,DoLPHiN,37371,MG-2,MG-2 | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 0.48%; mannose 1.4%; galactose 0.73%; xylose 29.14%; arabinose 0.67%; galacturonic acid 5.76%; glucuronic acid 0.52%; rhamnose 7.99%; fucose 53.31%,MG-2 | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 0.48%; mannose 1.4%; galactose 0.73%; xylose 29.14%; arabinose 0.67%; galacturonic acid 5.76%; glucuronic acid 0.52%; rhamnose 7.99%; fucose 53.31%,,No relevant information could be found in the literature.
dolphin::37372,Polysaccharide,DoLPHiN,37372,MG-3,MG-3 | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 0.28%; mannose 1.88%; galactose 0.95%; xylose 23.69%; arabinose 0.28%; galacturonic acid 8.7%; glucuronic acid 1.21%; rhamnose 1.88%; fucose 61.13%,MG-3 | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 0.28%; mannose 1.88%; galactose 0.95%; xylose 23.69%; arabinose 0.28%; galacturonic acid 8.7%; glucuronic acid 1.21%; rhamnose 1.88%; fucose 61.13%,,No relevant information could be found in the literature.
dolphin::37373,Polysaccharide,DoLPHiN,37373,Acanthopanax senticosus polysaccharide,Acanthopanax senticosus polysaccharide | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 20.0%; mannose 2.63%; xylose 58.68%; arabinose 18.68%,Acanthopanax senticosus polysaccharide | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 20.0%; mannose 2.63%; xylose 58.68%; arabinose 18.68%,10 kDa,No relevant information could be found in the literature.
dolphin::37374,Polysaccharide,DoLPHiN,37374,Alcohol-soluble Astragalus polysaccharide,Alcohol-soluble Astragalus polysaccharide | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 46.24%; mannose 23.35%; galactose 15.05%; arabinose 15.36%,Alcohol-soluble Astragalus polysaccharide | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 46.24%; mannose 23.35%; galactose 15.05%; arabinose 15.36%,2.1kDa,No relevant information could be found in the literature.
dolphin::37375,Polysaccharide,DoLPHiN,37375,TKMSP-1,TKMSP-1 | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 24.41%; mannose 7.67%; galactose 40.09%; xylose 4.42%; arabinose 17.37%; ribose 0.48%; galacturonic acid 0.79%; glucuronic acid 1.44%; rhamnose 2.44%; fucose 0.9%,TKMSP-1 | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 24.41%; mannose 7.67%; galactose 40.09%; xylose 4.42%; arabinose 17.37%; ribose 0.48%; galacturonic acid 0.79%; glucuronic acid 1.44%; rhamnose 2.44%; fucose 0.9%,1.801 × 10 3 kDa,No relevant information could be found in the literature.
dolphin::37376,Polysaccharide,DoLPHiN,37376,TKMSP-2,TKMSP-2 | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 20.57%; mannose 9.67%; galactose 32.19%; xylose 6.18%; arabinose 15.88%; ribose 2.91%; galacturonic acid 1.98%; glucuronic acid 3.44%; rhamnose 5.36%; fucose 1.84%,TKMSP-2 | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 20.57%; mannose 9.67%; galactose 32.19%; xylose 6.18%; arabinose 15.88%; ribose 2.91%; galacturonic acid 1.98%; glucuronic acid 3.44%; rhamnose 5.36%; fucose 1.84%,1.132 × 10 3 kDa,No relevant information could be found in the literature.
dolphin::37377,Polysaccharide,DoLPHiN,37377,TKMSP-3,TKMSP-3 | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 9.5%; mannose 4.1%; galactose 39.54%; xylose 3.95%; arabinose 30.56%; ribose 0.8%; galacturonic acid 1.85%; glucuronic acid 4.72%; rhamnose 4.98%,TKMSP-3 | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 9.5%; mannose 4.1%; galactose 39.54%; xylose 3.95%; arabinose 30.56%; ribose 0.8%; galacturonic acid 1.85%; glucuronic acid 4.72%; rhamnose 4.98%,2.209 × 10 3 kDa,No relevant information could be found in the literature.
dolphin::37378,Polysaccharide,DoLPHiN,37378,TKMSP-4,TKMSP-4 | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 17.5%; mannose 9.65%; galactose 27.26%; xylose 7.89%; arabinose 15.05%; ribose 2.1%; galacturonic acid 4.68%; glucuronic acid 2.5%; rhamnose 12.74%; fucose 0.63%,TKMSP-4 | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 17.5%; mannose 9.65%; galactose 27.26%; xylose 7.89%; arabinose 15.05%; ribose 2.1%; galacturonic acid 4.68%; glucuronic acid 2.5%; rhamnose 12.74%; fucose 0.63%,3.235 × 10 3 kDa,No relevant information could be found in the literature.
dolphin::37379,Polysaccharide,DoLPHiN,37379,TKMSP-5,TKMSP-5 | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 45.46%; mannose 9.07%; galactose 21.58%; xylose 5.14%; arabinose 10.15%; ribose 3.48%; rhamnose 5.11%,TKMSP-5 | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 45.46%; mannose 9.07%; galactose 21.58%; xylose 5.14%; arabinose 10.15%; ribose 3.48%; rhamnose 5.11%,1.778 × 10 3 kDa,No relevant information could be found in the literature.
dolphin::37380,Polysaccharide,DoLPHiN,37380,Collybia radicata polysaccharide（CRP）,Collybia radicata polysaccharide（CRP） | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose Exist (No specific proportion could be found in the literature); mannose Exist (No specific proportion could be found in the literature); galactose Exist (No specific proportion could be found in the literature); xylose Exist (No specific proportion could be found in the literature); ribose Exist (No specific proportion could be found in the literature); galacturonic acid Exist (No specific proportion could be found in the literature); rhamnose Exist (No specific proportion could be found in the literature),Collybia radicata polysaccharide（CRP） | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose Exist (No specific proportion could be found in the literature); mannose Exist (No specific proportion could be found in the literature); galactose Exist (No specific proportion could be found in the literature); xylose Exist (No specific proportion could be found in the literature); ribose Exist (No specific proportion could be found in the literature); galacturonic acid Exist (No specific proportion could be found in the literature); rhamnose Exist (No specific proportion could be found in the literature),14.942 kDa,No relevant information could be found in the literature.
