category,poly_id,poly_name,function_id,function_name,stratum,train_support,clean_filtered_rank,baseline_filtered_rank,ontology_filtered_rank,rescue_count_16seeds,evidence_score,organisms,monosaccharides,bonds,diseases,publications,top5_predictions
clean_success,dolphin::37787,PBP60-D,function:bfe4cb549d72,antitumor,head_gt_50,706,3,,,,3,Philomycus bilineatus,,,Malignant neoplasms,10.1016/j.ijbiomac.2014.01.016,
clean_success,dolphin::37151,Laminaran,function:ae0df7018a7f,antioxidant,head_gt_50,1915,1,,,,2,Desmarestia distans,,,,10.1016/j.bcdf.2014.09.002,
clean_success,dolphin::37153,Sulfated galactan,function:ae0df7018a7f,antioxidant,head_gt_50,1915,1,,,,2,Gigartina skottsbergii,,,,10.1016/j.bcdf.2014.09.002,
clean_success,dolphin::35178,ABP,function:ae0df7018a7f,antioxidant,head_gt_50,1915,1,,,,2,Agaricus bisporus,,,,10.3390/molecules201017775,
clean_success,dolphin::33492,Pectic polysaccharides,function:ae0df7018a7f,antioxidant,head_gt_50,1915,1,,,,2,Citrus,,,,10.1016/j.foodhyd.2017.12.002,
clean_success,dolphin::35397,CCB-F0.3,function:ae0df7018a7f,antioxidant,head_gt_50,1915,2,,,,2,Ephedra sinica,,,,10.1007/s10811-011-9745-5,
clean_success,dolphin::35399,CCB-F1.0,function:ae0df7018a7f,antioxidant,head_gt_50,1915,2,,,,2,Ephedra sinica,,,,10.1007/s10811-011-9745-5,
clean_success,dolphin::35400,CCB-F2.0,function:0410fe6bc330,anticoagulant,head_gt_50,157,2,,,,2,Ephedra sinica,,,,10.1007/s10811-011-9745-5,
clean_success,dolphin::37152,Fucoidan,function:0410fe6bc330,anticoagulant,head_gt_50,157,2,,,,2,Lessonia vadosa,,,,10.1016/j.bcdf.2014.09.002,
clean_success,dolphin::35398,CCB-F0.5,function:0410fe6bc330,anticoagulant,head_gt_50,157,2,,,,2,Ephedra sinica,,,,10.1007/s10811-011-9745-5,
clean_success,dolphin::34262,crude polysaccharide,function:c1b2b81cb31d,antihypoxic,tail_1_10,9,3,,,,2,Agaricus bisporus,,,,10.3390/molecules201017775,
ontology_failure,dolphin::33382,CZGS-1,function:3db4379442dc,antiinflammatory,head_gt_50,124,,19,19,0,5,Amygdalus scoparia Spach,galactose; xylose; arabinose; rhamnose,β-Galp-(1→3); α-Araf-(1→3); β-Xylp-(1→3); α-Rhap-(1→6); ...(+2),Malignant neoplasms; 04-Diseases of the immune system,10.1016/j.carbpol.2017.10.099,
ontology_failure,dolphin::33967,Acemannan,function:706a8a5c64f2,antimicrobial,head_gt_50,98,,28,28,0,5,Aloe vera,glucose; mannose; galactose,β-Manp-(1→4); β-Glcp-(1→4); α-Galp-(1→6),04-Diseases of the immune system; 01-Certain infectious or parasitic diseases; 5A44-Insulin-resistance syndromes,https://good-days.ro/files/file/aloe/biological_properties_of_acemannan.pdf,
ontology_failure,dolphin::32805,BJP-2,function:655ea0a4da8a,antiproliferative,mid_11_50,40,,29,30,0,5,Ziziphus jujuba Mill,glucose; mannose; galactose; xylose; ...(+5),α-Araf-(1→4); β-Galp-(1→4),Malignant neoplasms; 04-Diseases of the immune system,10.3389/fnut.2022.1001334,
ontology_failure,dolphin::34766,PSP,function:89a4e8b2603e,organ_protective,head_gt_50,128,,42,42,0,5,Coriolus versicolor,glucose; mannose; galactose; xylose; ...(+1),α-Galp-(1→4); α-Galp-(1→2); α-Manp-(1→4); α-Manp-(1→6); ...(+5),04-Diseases of the immune system; organ injury,10.1016/j.ijbiomac.2019.06.242,
ontology_failure,dolphin::33792,DFPP,function:8bc4ac4251bf,microbiota_regulation,head_gt_50,83,,45,45,0,5,Hylocereus undatus,glucose; arabinose,β-GlcA-(1→4); β-Galp-(1→6); α-Rhap-(1→4); α-Araf-(1→5),5A40-Intermediate hyperglycaemia; 04-Diseases of the immune system,10.1016/j.carbpol.2016.03.060,
ontology_failure,dolphin::32986,ARPS-P,function:a578d3368661,lipid_lowering,head_gt_50,100,,49,49,0,5,Anoectochilus roxburghii,glucose; galactose,β-Glcp-(1→3),5A40-Intermediate hyperglycaemia,10.1039/c9fo00860h,
ontology_failure,dolphin::33197,FCAP1,function:c59e879f61be,antiaging,head_gt_50,78,,56,56,0,5,Cornus officinalis,glucose; mannose; galactose; xylose; ...(+2),α-Manp-(1→4),04-Diseases of the immune system; Aging-related disorders,10.1016/j.carres.2010.06.009,
ontology_failure,dolphin::33742,SP0.1-1,function:c59e879f61be,antiaging,head_gt_50,78,,57,58,0,5,Hippophae rhamnoides,glucose; mannose; galactose; arabinose,"α-Glcp-(1→4); α-Manp-(1→4); α-Araf-(1→3,5); α-Araf-(1→5); ...(+1)",Aging-related disorders,10.1016/j.carbpol.2021.118648,
ontology_failure,dolphin::32886,CPPS3,function:c59e879f61be,antiaging,head_gt_50,78,,57,58,0,5,Codonopsis pilosula,galactose; arabinose; rhamnose,"β-GalNAc-(1→3); α-Rhap-(1→2,3); β-Galp-(1→2,3)",Aging-related disorders; MG22-Fatigue,10.1016/j.fitote.2009.08.011,
ontology_failure,dolphin::32907,Unnamed,function:3db4379442dc,antiinflammatory,head_gt_50,124,,17,17,0,4,Ulva prolifera,glucose; xylose; glucuronic acid; rhamnose,α-Fucp-(1→6),,10.1016/j.ijbiomac.2018.12.214,
ontology_failure,dolphin::33528,TFP,function:4f9f77fe7063,drug_delivery,tail_1_10,5,,19,19,0,4,Tremella fuciformis,glucose; mannose; xylose; glucuronic acid; ...(+1),,04-Diseases of the immune system,https://doi.org/10.1016/j.ijbiomac.2019.06.198,
ontology_failure,dolphin::34650,SPJ,function:655ea0a4da8a,antiproliferative,mid_11_50,40,,23,27,0,4,Schisandra chinensis,glucose; galactose; arabinose; rhamnose,,04-Diseases of the immune system,10.1002/2211-5463.13690,
ontology_failure,dolphin::34653,K-CMLP,function:655ea0a4da8a,antiproliferative,mid_11_50,40,,24,24,0,4,Citrus medica L. var.,glucose; galactose; rhamnose,,04-Diseases of the immune system,10.3389/fnut.2022.916976,
ontology_failure,dolphin::34808,AssP,function:655ea0a4da8a,antiproliferative,mid_11_50,40,,28,32,0,4,Allium schoenoprasum,glucose; mannose; galactose; arabinose; ...(+2),,01-Certain infectious or parasitic diseases; 5C8Z/5C8Y-lipoprotein metabolism disorder,10.3390/foods10061352,
ontology_failure,dolphin::33521,LLPs,function:69e084e355dc,antiobesity,mid_11_50,38,,30,33,0,4,Eriobotrya japonica,galactose; arabinose; galacturonic acid; rhamnose,,5A40-Intermediate hyperglycaemia; 5B81-Obesity,https://doi.org/10.1016/j.ijbiomac.2019.05.157,
ontology_failure,dolphin::33708,Ulvans,function:8108c1c0e826,cholesterol_lowering,head_gt_50,54,,37,37,0,4,Chlorophyta,glucose; galactose; xylose; glucuronic acid; ...(+1),,04-Diseases of the immune system; 5C8Z/5C8Y-lipoprotein metabolism disorder; 5C80.0-Hypercholesterolemia,10.3390/molecules25041004,
ontology_failure,dolphin::33401,OKPs,function:706a8a5c64f2,antimicrobial,head_gt_50,98,,37,37,0,4,Abelmoschus esculentus,,"α-GalA-(1→4); α-Rhap-(1→2); α-Galp-(1→4); α-Araf-(1→3,5); ...(+1)",01-Certain infectious or parasitic diseases,10.1016/j.foodhyd.2019.105396,
ontology_failure,dolphin::35798,LBP,function:8913e15071d3,antifatigue,head_gt_50,52,,39,39,0,4,Lycium barbarum,glucose; mannose; galactose; xylose; ...(+5),,04-Diseases of the immune system; MG22-Fatigue,https://doi.org/10.3390/molecules25061351,
ontology_failure,dolphin::37503,PGPW1,function:8913e15071d3,antifatigue,head_gt_50,52,,40,40,0,4,Panax ginseng,fructose,,5A40-Intermediate hyperglycaemia; Malignant neoplasms; 04-Diseases of the immune system; Radiation-related disorders; ...(+1),https://doi.org/10.1016/j.ijbiomac.2019.03.229,
ontology_failure,dolphin::33338,LBP,function:8913e15071d3,antifatigue,head_gt_50,52,,41,44,0,4,Lycium chinense,,β-Galp-(1→4); β-Galp-(1→3); α-Glcp-(1→6),Malignant neoplasms; 04-Diseases of the immune system; Aging-related disorders; Radiation-related disorders; ...(+1),10.1016/bs.pmbts.2019.03.003,
ontology_failure,dolphin::33045,GPS-3,function:89a4e8b2603e,organ_protective,head_gt_50,128,,41,41,0,4,Gynostemma pentaphyllum (Thunb.) Makino,glucose; galactose; xylose; arabinose; ...(+1),,Malignant neoplasms,10.1155/2018/6285134,
ontology_failure,dolphin::34482,JPS,function:8bc4ac4251bf,microbiota_regulation,head_gt_50,83,,42,42,0,4,Ziziphus jujuba,glucose; mannose; galactose; rhamnose,,04-Diseases of the immune system,10.1016/j.foodres.2022.112022,
ontology_failure,dolphin::33176,Lycium ruthenicum glycoconjugate polysaccharide 1,function:8913e15071d3,antifatigue,head_gt_50,52,,43,43,0,4,Lycium ruthenicum,glucose; mannose; galactose; xylose; ...(+2),,5A40-Intermediate hyperglycaemia; 04-Diseases of the immune system; MG22-Fatigue,10.1016/j.carbpol.2012.04.067,
ontology_failure,dolphin::33743,Se-polysaccharide,function:962a5113af2f,neuroprotective,head_gt_50,76,,44,44,0,4,/,glucose; mannose,,04-Diseases of the immune system; organ injury,10.3390/app11083717,
ontology_failure,dolphin::35249,WPEP-A,function:b40bc13fec00,antidiabetic,head_gt_50,434,,51,53,0,4,Passiflora edulis,glucose; galactose; xylose; galacturonic acid; ...(+2),,5C80.0-Hypercholesterolemia; 5A44-Insulin-resistance syndromes,10.1039/d0fo02965c,
ontology_failure,dolphin::35747,CPP,function:bfe4cb549d72,antitumor,head_gt_50,709,,51,53,0,4,Cyclocarya paliurus,glucose; mannose; galactose; xylose; ...(+2),,01-Certain infectious or parasitic diseases; 5C8Z/5C8Y-lipoprotein metabolism disorder,https://doi.org/10.1016/j.ijbiomac.2019.11.212,
ontology_failure,dolphin::33095,Fucoidan,function:a578d3368661,lipid_lowering,head_gt_50,100,,52,54,0,4,Coccophora langsdorfii,,α-Fucp-(1→3); α-Fucp-(1→4),04-Diseases of the immune system; 5C8Z/5C8Y-lipoprotein metabolism disorder,10.3390/md15120388,
ontology_failure,dolphin::33094,Fucoidan,function:a578d3368661,lipid_lowering,head_gt_50,100,,52,54,0,4,Cystoseira sedoides,,α-Fucp-(1→3); α-Fucp-(1→4),04-Diseases of the immune system; 5C8Z/5C8Y-lipoprotein metabolism disorder,10.3390/md15120388,
ontology_failure,dolphin::36424,SFPS,function:c59e879f61be,antiaging,head_gt_50,78,,52,53,0,4,Hizikia fusiforme,glucose; mannose; galactose; xylose; ...(+2),,5A40-Intermediate hyperglycaemia; Malignant neoplasms; Aging-related disorders; MG22-Fatigue; ...(+1),10.1016/j.carbpol.2019.115381,
ontology_failure,dolphin::36495,Alginates,function:bfe4cb549d72,antitumor,head_gt_50,709,,53,55,0,4,Laminaria,mannose; galactose,,01-Certain infectious or parasitic diseases; 5C80.0-Hypercholesterolemia; 5B81-Obesity,10.3390/md18030168,
ontology_failure,dolphin::36516,CASPs,function:3db4379442dc,antiinflammatory,head_gt_50,124,,14,14,0,3,Acanthopanax senticosus,glucose; mannose; galactose; arabinose; ...(+1),,,10.1016/j.ijbiomac.2020.12.124,
ontology_failure,dolphin::36400,Dendrobium officinale,function:3db4379442dc,antiinflammatory,head_gt_50,124,,21,21,0,3,Dendrobium officinale,,,5A40-Intermediate hyperglycaemia,10.1016/j.foodres.2021.110675,
ontology_failure,dolphin::36354,LBP,function:556eb4150519,radioprotective,mid_11_50,28,,22,27,0,3,Lycium barbarum,,,Malignant neoplasms; 04-Diseases of the immune system; Radiation-related disorders; 5C8Z/5C8Y-lipoprotein metabolism disorder,10.1002/pca.3024,
ontology_failure,dolphin::35321,AAP,function:655ea0a4da8a,antiproliferative,mid_11_50,40,,25,28,0,3,Auricularia auricula,glucose; mannose; xylose; fucose,,,10.1016/j.ijbiomac.2010.01.016,
ontology_failure,dolphin::37100,SPS,function:706a8a5c64f2,antimicrobial,head_gt_50,98,,34,35,0,3,Spirulina platensis,,,01-Certain infectious or parasitic diseases,10.4172/2155-9546.1000206,
ontology_failure,dolphin::36498,β-glucan,function:8108c1c0e826,cholesterol_lowering,head_gt_50,54,,38,38,0,3,Triticum aestivum,,,5A40-Intermediate hyperglycaemia; 5C80.0-Hypercholesterolemia,10.1016/j.chroma.2020.461726,
ontology_failure,dolphin::35277,HDBP-1,function:8108c1c0e826,cholesterol_lowering,head_gt_50,54,,38,42,0,3,/,,,5C8Z/5C8Y-lipoprotein metabolism disorder; 5C80.0-Hypercholesterolemia,10.1039/c8fo01117f,
ontology_failure,dolphin::35158,HMG-CoA,function:8108c1c0e826,cholesterol_lowering,head_gt_50,54,,40,40,0,3,Lentinula edodes,,,5C8Z/5C8Y-lipoprotein metabolism disorder; 5C80.0-Hypercholesterolemia,10.1021/acs.jafc.5b05571,
ontology_failure,dolphin::34838,LMWH,function:89a4e8b2603e,organ_protective,head_gt_50,128,,42,45,0,3,/,,,organ injury,10.1016/j.jpba.2016.12.031,
ontology_failure,dolphin::34347,PP,function:a0a911f076e4,antinociceptive,tail_1_10,10,,47,47,0,3,Zantedeschia aethiopica,mannose,,,10.1016/j.carbpol.2015.11.071,
ontology_failure,dolphin::35074,Galactomannan,function:a0a911f076e4,antinociceptive,tail_1_10,10,,47,47,0,3,Gleditsia Sinensis,mannose; galactose,,,unfound,
ontology_failure,dolphin::36644,GLP,function:962a5113af2f,neuroprotective,head_gt_50,76,,47,47,0,3,Ganoderma lucidum,,,04-Diseases of the immune system,10.1016/j.carbpol.2021.118097,
ontology_failure,dolphin::35245,SCO,function:8bc4ac4251bf,microbiota_regulation,head_gt_50,83,,48,51,0,3,Sargassum confusum,,,5A44-Insulin-resistance syndromes,10.1016/j.fct.2019.110562,
ontology_failure,dolphin::36058,Bottom phase polysaccharide,function:b40bc13fec00,antidiabetic,head_gt_50,434,,51,51,0,3,Semen Cassiae,glucose; mannose; galactose; xylose; ...(+2),,,10.1016/j.carbpol.2016.02.063,
ontology_failure,dolphin::35676,Sulfated polysaccharid,function:bfe4cb549d72,antitumor,head_gt_50,709,,54,54,0,3,Acanthophora spicifera,mannose; galactose; xylose; arabinose,,,https://doi.org/10.1016/j.ijbiomac.2018.01.057,
ontology_failure,dolphin::36406,Kola polysaccharides,function:9610014d9c08,antiviral,mid_11_50,46,,46,46,0,2,Cola spp,,,,10.1016/j.foodhyd.2021.106749,
clean_failure,dolphin::33382,CZGS-1,function:3db4379442dc,antiinflammatory,head_gt_50,126,12,,,,5,Amygdalus scoparia Spach,galactose; xylose; arabinose; rhamnose,β-Galp-(1→3); α-Araf-(1→3); β-Xylp-(1→3); α-Rhap-(1→6); ...(+2),Malignant neoplasms; 04-Diseases of the immune system,10.1016/j.carbpol.2017.10.099,
clean_failure,dolphin::33568,GF-P,function:3db4379442dc,antiinflammatory,head_gt_50,126,17,,,,5,Grifola frondosa,glucose; mannose; galactose; xylose; ...(+2),β-Glcp-(1→6),Malignant neoplasms; 04-Diseases of the immune system; MG22-Fatigue,10.1007/s00253-015-7260-3,
clean_failure,dolphin::33668,PLP,function:69e084e355dc,antiobesity,mid_11_50,36,22,,,,5,Plantago asiatica L.,glucose; galactose; xylose; arabinose; ...(+1),"β-Xylp-(1→3,4)",5A40-Intermediate hyperglycaemia; Malignant neoplasms; 04-Diseases of the immune system; organ injury; ...(+1),10.1016/j.bcdf.2021.100276,
clean_failure,dolphin::33378,CPP-D,function:706a8a5c64f2,antimicrobial,head_gt_50,94,26,,,,5,Cyclocarya paliurus,glucose; mannose; galactose,"β-Glcp-(1→2,6); β-Manp-(1→4); β-Galp-(1→1)",01-Certain infectious or parasitic diseases; 5C8Z/5C8Y-lipoprotein metabolism disorder,10.1016/j.ijbiomac.2019.11.212,
clean_failure,dolphin::32904,PSPP-A,function:69e084e355dc,antiobesity,mid_11_50,36,28,,,,5,Ipomoea batatas,glucose; galactose; arabinose; glucuronic acid; ...(+1),"α-Araf-(1→2,4); α-Rhap-(1→4); α-Glcp-(1→4); β-Galp-(1→6)",5C8Z/5C8Y-lipoprotein metabolism disorder; 5C80.0-Hypercholesterolemia; 5B81-Obesity,10.1002/jsfa.12239,
clean_failure,dolphin::32745,BHP-1,function:706a8a5c64f2,antimicrobial,head_gt_50,94,28,,,,5,Lilium davidii var. unicolor Cotton,glucose; mannose,α-Glcp-(1→4),01-Certain infectious or parasitic diseases,10.1016/j.ijbiomac.2019.04.082,
clean_failure,dolphin::32917,GLP,function:706a8a5c64f2,antimicrobial,head_gt_50,94,29,,,,5,Glehnia littoralis,galactose,α-Glcp-(1→4),01-Certain infectious or parasitic diseases,10.1016/j.ijbiomac.2021.04.178,
clean_failure,dolphin::33586,Polysaccharides of Chinese yam,function:706a8a5c64f2,antimicrobial,head_gt_50,94,30,,,,5,Dioscorea opposita,glucose; galactose,α-Glcp-(1→6),01-Certain infectious or parasitic diseases,10.1016/j.carbpol.2014.09.082,
clean_failure,dolphin::32746,BHP-2,function:706a8a5c64f2,antimicrobial,head_gt_50,94,30,,,,5,Lilium davidii var. unicolor Cotton,glucose; mannose; galactose; arabinose,α-Glcp-(1→4),01-Certain infectious or parasitic diseases,10.1016/j.ijbiomac.2019.04.082,
clean_failure,dolphin::32872,DCP-I,function:706a8a5c64f2,antimicrobial,head_gt_50,94,30,,,,5,Cordyceps militaris,glucose; galactose; rhamnose,"β-Galp-(1→4); β-Glcp-(1→1,4); β-Glcp-(6→1)",Malignant neoplasms; Aging-related disorders; MG22-Fatigue; 01-Certain infectious or parasitic diseases,10.1016/j.ijbiomac.2020.09.243,
clean_failure,dolphin::33930,PLP-2,function:8108c1c0e826,cholesterol_lowering,head_gt_50,55,37,,,,5,Plantago asiatica,glucose; mannose; galactose; xylose; ...(+2),β-Xylp-(1→3); β-Araf-(1→3),04-Diseases of the immune system; 5C80.0-Hypercholesterolemia,10.1016/j.carbpol.2011.11.009,
clean_failure,dolphin::34783,APP90-2,function:86a2a8e52ef6,osteogenic,tail_1_10,2,41,,,,5,Alhagi maurorum,glucose; mannose; galactose; xylose; ...(+2),"α-Araf-(1→3); α-Araf-(1→5); β-Xylp-(1→4); α-Araf-(1→3,5); ...(+8)",organ injury,10.1016/j.ijbiomac.2020.12.189,
clean_failure,dolphin::33711,SSP-W1,function:89a4e8b2603e,organ_protective,head_gt_50,128,42,,,,5,Sagittaria trifolia,glucose; galactose; arabinose,"α-Glcp-(1→3,4); α-Glcp-(1→3,6); α-Glcp-(1→2,3,4); α-Glcp-(1→2,3,6); ...(+5)",organ injury,10.1002/jsfa.10977,
clean_failure,dolphin::32886,CPPS3,function:8913e15071d3,antifatigue,head_gt_50,55,42,,,,5,Codonopsis pilosula,galactose; arabinose; rhamnose,"β-GalNAc-(1→3); α-Rhap-(1→2,3); β-Galp-(1→2,3)",Aging-related disorders; MG22-Fatigue,10.1016/j.fitote.2009.08.011,
clean_failure,dolphin::34766,PSP,function:89a4e8b2603e,organ_protective,head_gt_50,128,43,,,,5,Coriolus versicolor,glucose; mannose; galactose; xylose; ...(+1),α-Galp-(1→4); α-Galp-(1→2); α-Manp-(1→4); α-Manp-(1→6); ...(+5),04-Diseases of the immune system; organ injury,10.1016/j.ijbiomac.2019.06.242,
clean_failure,dolphin::33543,alginate,function:89a4e8b2603e,organ_protective,head_gt_50,128,43,,,,5,Saccharina japonica,mannose; glucuronic acid,β-ManA-(1→4),organ injury,10.1016/j.foodchem.2014.08.097,
clean_failure,dolphin::32819,TC-DHPA4,function:89a4e8b2603e,organ_protective,head_gt_50,128,44,,,,5,Dendrobium huoshanense,glucose; mannose; galactose; arabinose; ...(+2),β-Galp-(1→6); β-Galp-(1→4); β-GlcA-(1→6); β-Glcp-(1→6),Malignant neoplasms; organ injury,10.1080/14786419.2017.1350670,
clean_failure,dolphin::33087,Carrageenan,function:a578d3368661,lipid_lowering,head_gt_50,101,49,,,,5,Chondrus crispus,glucose; mannose; galactose; arabinose,β-Galp-(1→3); β-Galp-(1→4),04-Diseases of the immune system; 5C8Z/5C8Y-lipoprotein metabolism disorder,10.3390/md15120388,
clean_failure,dolphin::33098,Laminaran,function:a578d3368661,lipid_lowering,head_gt_50,101,50,,,,5,Sargassum fusiforme,glucose; galactose,β-Glcp-(1→3); β-Glcp-(1→6),04-Diseases of the immune system; 5C8Z/5C8Y-lipoprotein metabolism disorder,10.3390/md15120388,
clean_failure,dolphin::33792,DFPP,function:b40bc13fec00,antidiabetic,head_gt_50,433,51,,,,5,Hylocereus undatus,glucose; arabinose,β-GlcA-(1→4); β-Galp-(1→6); α-Rhap-(1→4); α-Araf-(1→5),5A40-Intermediate hyperglycaemia; 04-Diseases of the immune system,10.1016/j.carbpol.2016.03.060,
clean_failure,dolphin::33199,ZSP3c,function:bfe4cb549d72,antitumor,head_gt_50,706,52,,,,5,Ziziphus jujuba,galactose; arabinose; rhamnose,"α-Manp-(1→4,6)",Malignant neoplasms; 04-Diseases of the immune system; MG22-Fatigue,10.1016/j.carbpol.2010.08.014,
clean_failure,dolphin::32868,AGP,function:bfe4cb549d72,antitumor,head_gt_50,706,53,,,,5,Glycyrrhiza inflata,glucose; mannose; galactose; xylose; ...(+2),β-Glcp-(1→4); α-Xylp-(1→5); α-Araf-(1→3); α-Rhap-(1→6); ...(+1),Malignant neoplasms; 04-Diseases of the immune system,10.1016/j.ijbiomac.2019.10.081,
clean_failure,dolphin::33243,Fucoidan,function:bfe4cb549d72,antitumor,head_gt_50,706,54,,,,5,Fucus vesiculosus,galactose; xylose; fucose,α-Galp-(1→6); α-Glcp-(1→2),Malignant neoplasms,10.1016/j.carbpol.2011.06.006,
clean_failure,dolphin::32817,TMP-5II,function:c59e879f61be,antiaging,head_gt_50,70,56,,,,5,Tricholoma matsutake,glucose; mannose; galactose; fucose,β-Glcp-(1→4); α-Fucp-(1→2); α-Manp-(1→3),Malignant neoplasms; Aging-related disorders; Radiation-related disorders,10.1080/14786419.2015.1034711,
clean_failure,dolphin::33742,SP0.1-1,function:c59e879f61be,antiaging,head_gt_50,70,57,,,,5,Hippophae rhamnoides,glucose; mannose; galactose; arabinose,"α-Glcp-(1→4); α-Manp-(1→4); α-Araf-(1→3,5); α-Araf-(1→5); ...(+1)",Aging-related disorders,10.1016/j.carbpol.2021.118648,
clean_failure,dolphin::32766,RAMP2,function:eea450604f60,reproductive_support,tail_1_10,0,63,,,,5,Atractylodis macrocephalae Koidz,glucose; mannose; galactose; arabinose; ...(+1),"β-Glcp-(1→4); β-Galp-(1→4); α-GalA-(1→4); β-Glcp-(1→4,6)",04-Diseases of the immune system,10.1016/j.ijbiomac.2020.06.003,
clean_failure,dolphin::35072,s-NSP,function:2ffd10814851,emulsifying,mid_11_50,14,14,,,,4,Detarium senegalense,glucose; galactose; xylose,,5C8Z/5C8Y-lipoprotein metabolism disorder; 5C80.0-Hypercholesterolemia,10.1016/0008-6215(96)00021-3,
clean_failure,dolphin::36823,Tree Peony Pod Polysaccharides,function:3db4379442dc,antiinflammatory,head_gt_50,126,14,,,,4,Paeonia suffruticosa,glucose; mannose; galactose; arabinose; ...(+4),,5A40-Intermediate hyperglycaemia; Malignant neoplasms; 04-Diseases of the immune system; Aging-related disorders; ...(+1),10.1155/2018/2121385,
clean_failure,dolphin::36401,GP,function:3db4379442dc,antiinflammatory,head_gt_50,126,16,,,,4,Panax ginseng,glucose; galactose; arabinose,,04-Diseases of the immune system; 08-Diseases of the nervous system,10.1016/j.jgr.2020.09.002,
clean_failure,dolphin::33338,LBP,function:3db4379442dc,antiinflammatory,head_gt_50,126,17,,,,4,Lycium chinense,,β-Galp-(1→4); β-Galp-(1→3); α-Glcp-(1→6),Malignant neoplasms; 04-Diseases of the immune system; Aging-related disorders; Radiation-related disorders; ...(+1),10.1016/bs.pmbts.2019.03.003,
clean_failure,dolphin::33807,RAPS-1,function:3db4379442dc,antiinflammatory,head_gt_50,126,17,,,,4,Rubus anatolicus,glucose; mannose; galactose; xylose; ...(+1),,04-Diseases of the immune system,10.1016/j.carbpol.2017.08.042,
clean_failure,dolphin::32907,Unnamed,function:3db4379442dc,antiinflammatory,head_gt_50,126,17,,,,4,Ulva prolifera,glucose; xylose; glucuronic acid; rhamnose,α-Fucp-(1→6),,10.1016/j.ijbiomac.2018.12.214,
clean_failure,dolphin::36677,GSF3,function:3db4379442dc,antiinflammatory,head_gt_50,126,17,,,,4,Psidium guajava,glucose; mannose; galactose; xylose; ...(+6),,04-Diseases of the immune system,10.1016/j.ijbiomac.2020.03.137,
clean_failure,dolphin::37669,GXM,function:556eb4150519,radioprotective,mid_11_50,28,18,,,,4,Amanita muscaria,mannose; xylose,,04-Diseases of the immune system; Radiation-related disorders; organ injury,10.1016/j.carres.2004.04.001,
clean_failure,dolphin::33528,TFP,function:4f9f77fe7063,drug_delivery,tail_1_10,5,18,,,,4,Tremella fuciformis,glucose; mannose; xylose; glucuronic acid; ...(+1),,04-Diseases of the immune system,https://doi.org/10.1016/j.ijbiomac.2019.06.198,
clean_failure,dolphin::33929,Polysaccharide PS-1,function:655ea0a4da8a,antiproliferative,mid_11_50,32,24,,,,4,Opuntia ficus-indica,glucose,α-Glcp-(1→4); α-Glcp-(1→6),,10.1016/j.carbpol.2010.06.006,"[{""function_id"": ""function:9051f68a7c0f"", ""function_name"": ""immunomodulatory"", ""score"": 5.999993920326233}, {""function_id"": ""function:bfe4cb549d72"", ""function_name"": ""antitumor"", ""score"": 1.9999975562095642}, {""function_id"": ""function:ae0df7018a7f"", ""function_name"": ""antioxidant"", ""score"": 1.9999969005584717}, {""function_id"": ""function:2ffd10814851"", ""function_name"": ""emulsifying"", ""score"": 0.999999463558197}, {""function_id"": ""function:00b288701f82"", ""function_name"": ""angiogenesis_inhibition"", ""score"": 0.0}]"
clean_failure,dolphin::32933,TPS,function:655ea0a4da8a,antiproliferative,mid_11_50,32,26,,,,4,Trichoderma koningii,glucose; mannose; galactose,"α-Galp-(1→5); β-Manf-(1→5,6); α-Glcp-(1→4)",,10.1016/j.carbpol.2018.09.068,
clean_failure,dolphin::36495,Alginates,function:69e084e355dc,antiobesity,mid_11_50,36,26,,,,4,Laminaria,mannose; galactose,,01-Certain infectious or parasitic diseases; 5C80.0-Hypercholesterolemia; 5B81-Obesity,10.3390/md18030168,
clean_failure,dolphin::35747,CPP,function:706a8a5c64f2,antimicrobial,head_gt_50,94,27,,,,4,Cyclocarya paliurus,glucose; mannose; galactose; xylose; ...(+2),,01-Certain infectious or parasitic diseases; 5C8Z/5C8Y-lipoprotein metabolism disorder,https://doi.org/10.1016/j.ijbiomac.2019.11.212,
clean_failure,dolphin::34777,SFP 2205,function:655ea0a4da8a,antiproliferative,mid_11_50,32,28,,,,4,Sargassum fusiforme,glucose; mannose; galactose; xylose; ...(+2),,Malignant neoplasms,10.3390/md21050289,
clean_failure,dolphin::33337,Ginseng Polysaccharide,function:706a8a5c64f2,antimicrobial,head_gt_50,94,28,,,,4,Panax ginseng,,α-Arap-(1→3); β-Galp-(1→4); β-Galp-(1→3),Malignant neoplasms; 04-Diseases of the immune system,10.1016/bs.pmbts.2019.03.003,
clean_failure,dolphin::34815,Mucilaginous polysaccharide,function:706a8a5c64f2,antimicrobial,head_gt_50,94,28,,,,4,Dalbergia odorifera,glucose; galactose; glucuronic acid; rhamnose,,01-Certain infectious or parasitic diseases,10.1002/pca.2384,
clean_failure,dolphin::34111,EPS,function:706a8a5c64f2,antimicrobial,head_gt_50,94,28,,,,4,Auricularia auricula-judae,glucose,,Malignant neoplasms; 04-Diseases of the immune system; 01-Certain infectious or parasitic diseases,10.1016/j.ijbiomac.2020.06.272,
