:START_ID,:END_ID,:TYPE
dolphin::36737,organism:7c78c63a36ae,ISOLATED_FROM
dolphin::36738,organism:7c78c63a36ae,ISOLATED_FROM
dolphin::36739,organism:419515b94ea5,ISOLATED_FROM
dolphin::36740,organism:388f54311515,ISOLATED_FROM
dolphin::36741,organism:d8cefda760f8,ISOLATED_FROM
dolphin::36742,organism:1074177e55ae,ISOLATED_FROM
dolphin::36743,organism:658082b8291b,ISOLATED_FROM
dolphin::36744,organism:8860c603977b,ISOLATED_FROM
dolphin::36745,organism:339dad7a07f2,ISOLATED_FROM
dolphin::36746,organism:c92a3de4f2a9,ISOLATED_FROM
dolphin::36747,organism:23ffa0747119,ISOLATED_FROM
dolphin::36748,organism:23ffa0747119,ISOLATED_FROM
dolphin::36749,organism:23ffa0747119,ISOLATED_FROM
dolphin::36750,organism:23ffa0747119,ISOLATED_FROM
dolphin::36751,organism:c8b3104061f5,ISOLATED_FROM
dolphin::36752,organism:8860c603977b,ISOLATED_FROM
dolphin::36753,organism:8860c603977b,ISOLATED_FROM
dolphin::36754,organism:661a1aec39f7,ISOLATED_FROM
dolphin::36755,organism:a7dbff98804e,ISOLATED_FROM
dolphin::36756,organism:613022a37dd8,ISOLATED_FROM
dolphin::36757,organism:613022a37dd8,ISOLATED_FROM
dolphin::36758,organism:613022a37dd8,ISOLATED_FROM
dolphin::36759,organism:613022a37dd8,ISOLATED_FROM
dolphin::36760,organism:613022a37dd8,ISOLATED_FROM
dolphin::36761,organism:52aeeac45cc4,ISOLATED_FROM
dolphin::36762,organism:7b629ac5cf60,ISOLATED_FROM
dolphin::36763,organism:391fdf6970dd,ISOLATED_FROM
dolphin::36764,organism:676d9c496a62,ISOLATED_FROM
dolphin::36765,organism:80510fa4eadb,ISOLATED_FROM
dolphin::36766,organism:80510fa4eadb,ISOLATED_FROM
dolphin::36767,organism:80510fa4eadb,ISOLATED_FROM
dolphin::36768,organism:80510fa4eadb,ISOLATED_FROM
dolphin::36769,organism:80510fa4eadb,ISOLATED_FROM
dolphin::36770,organism:80510fa4eadb,ISOLATED_FROM
dolphin::36771,organism:80510fa4eadb,ISOLATED_FROM
dolphin::36772,organism:80510fa4eadb,ISOLATED_FROM
dolphin::36773,organism:80510fa4eadb,ISOLATED_FROM
dolphin::36774,organism:80510fa4eadb,ISOLATED_FROM
dolphin::36775,organism:80510fa4eadb,ISOLATED_FROM
dolphin::36776,organism:80510fa4eadb,ISOLATED_FROM
dolphin::36777,organism:80510fa4eadb,ISOLATED_FROM
dolphin::36778,organism:80510fa4eadb,ISOLATED_FROM
dolphin::36779,organism:80510fa4eadb,ISOLATED_FROM
dolphin::36780,organism:80510fa4eadb,ISOLATED_FROM
dolphin::36781,organism:80510fa4eadb,ISOLATED_FROM
dolphin::36782,organism:80510fa4eadb,ISOLATED_FROM
dolphin::36783,organism:80510fa4eadb,ISOLATED_FROM
dolphin::36784,organism:80510fa4eadb,ISOLATED_FROM
dolphin::36785,organism:80510fa4eadb,ISOLATED_FROM
dolphin::36786,organism:80510fa4eadb,ISOLATED_FROM
dolphin::36787,organism:80510fa4eadb,ISOLATED_FROM
dolphin::36788,organism:80510fa4eadb,ISOLATED_FROM
dolphin::36789,organism:80510fa4eadb,ISOLATED_FROM
dolphin::36790,organism:80510fa4eadb,ISOLATED_FROM
dolphin::36791,organism:eb0e579bbbd7,ISOLATED_FROM
dolphin::36792,organism:3b17e778aed0,ISOLATED_FROM
dolphin::36793,organism:3b17e778aed0,ISOLATED_FROM
dolphin::36794,organism:3b17e778aed0,ISOLATED_FROM
dolphin::36795,organism:3b17e778aed0,ISOLATED_FROM
dolphin::36796,organism:8f55d380835b,ISOLATED_FROM
dolphin::36797,organism:22dc876b34af,ISOLATED_FROM
dolphin::36798,organism:a6361201dd55,ISOLATED_FROM
dolphin::36799,organism:abb53809224a,ISOLATED_FROM
dolphin::36800,organism:db3a03be2260,ISOLATED_FROM
dolphin::36801,organism:adffeac77ca7,ISOLATED_FROM
dolphin::36802,organism:cfd64439fa55,ISOLATED_FROM
dolphin::36803,organism:0c53040c67e5,ISOLATED_FROM
dolphin::36804,organism:0c53040c67e5,ISOLATED_FROM
dolphin::36805,organism:0c53040c67e5,ISOLATED_FROM
dolphin::36806,organism:0c53040c67e5,ISOLATED_FROM
dolphin::36807,organism:0c9baf19a991,ISOLATED_FROM
dolphin::36808,organism:0c9baf19a991,ISOLATED_FROM
dolphin::36809,organism:0c9baf19a991,ISOLATED_FROM
dolphin::36810,organism:0c9baf19a991,ISOLATED_FROM
dolphin::36811,organism:841ef2a11b44,ISOLATED_FROM
dolphin::36812,organism:841ef2a11b44,ISOLATED_FROM
dolphin::36813,organism:841ef2a11b44,ISOLATED_FROM
dolphin::36814,organism:8f55d380835b,ISOLATED_FROM
dolphin::36815,organism:8f55d380835b,ISOLATED_FROM
dolphin::36816,organism:8f55d380835b,ISOLATED_FROM
dolphin::36817,organism:28ca3ee41ed3,ISOLATED_FROM
dolphin::36818,organism:9f5031396aea,ISOLATED_FROM
dolphin::36819,organism:9f5031396aea,ISOLATED_FROM
dolphin::36820,organism:9f5031396aea,ISOLATED_FROM
dolphin::36821,organism:eb0e579bbbd7,ISOLATED_FROM
dolphin::36822,organism:bc9a8908e95a,ISOLATED_FROM
dolphin::36823,organism:792308efe37a,ISOLATED_FROM
dolphin::36824,organism:41da90b8310d,ISOLATED_FROM
dolphin::36825,organism:41da90b8310d,ISOLATED_FROM
dolphin::36826,organism:41da90b8310d,ISOLATED_FROM
dolphin::36827,organism:41da90b8310d,ISOLATED_FROM
dolphin::36828,organism:06cce442ecc8,ISOLATED_FROM
dolphin::36829,organism:786ee0973c6d,ISOLATED_FROM
dolphin::36830,organism:46f7b1d29882,ISOLATED_FROM
dolphin::36831,organism:7b4c870fa9a6,ISOLATED_FROM
dolphin::36832,organism:9e309fc8709d,ISOLATED_FROM
dolphin::36833,organism:68e85fc35a7d,ISOLATED_FROM
dolphin::36834,organism:e4f4791df66b,ISOLATED_FROM
dolphin::36835,organism:75402f38e89a,ISOLATED_FROM
dolphin::36836,organism:f6bf5b11d9a0,ISOLATED_FROM
dolphin::36837,organism:f6bf5b11d9a0,ISOLATED_FROM
dolphin::36838,organism:f6bf5b11d9a0,ISOLATED_FROM
dolphin::36839,organism:f6bf5b11d9a0,ISOLATED_FROM
dolphin::36840,organism:f6bf5b11d9a0,ISOLATED_FROM
dolphin::36841,organism:f6bf5b11d9a0,ISOLATED_FROM
dolphin::36842,organism:0c53040c67e5,ISOLATED_FROM
dolphin::36843,organism:0c53040c67e5,ISOLATED_FROM
dolphin::36844,organism:0c53040c67e5,ISOLATED_FROM
dolphin::36845,organism:0c53040c67e5,ISOLATED_FROM
dolphin::36846,organism:28d7f91a179c,ISOLATED_FROM
dolphin::36847,organism:a1dc03bdb7c5,ISOLATED_FROM
dolphin::36848,organism:689a95b21809,ISOLATED_FROM
dolphin::36849,organism:22c37602b787,ISOLATED_FROM
dolphin::36850,organism:10a089050d9d,ISOLATED_FROM
dolphin::36851,organism:419515b94ea5,ISOLATED_FROM
dolphin::36852,organism:3b5d43d19b72,ISOLATED_FROM
dolphin::36853,organism:3b5d43d19b72,ISOLATED_FROM
dolphin::36854,organism:f6bf5b11d9a0,ISOLATED_FROM
dolphin::36855,organism:f6bf5b11d9a0,ISOLATED_FROM
dolphin::36856,organism:f6bf5b11d9a0,ISOLATED_FROM
dolphin::36857,organism:f6bf5b11d9a0,ISOLATED_FROM
dolphin::36858,organism:f6bf5b11d9a0,ISOLATED_FROM
dolphin::36859,organism:f6bf5b11d9a0,ISOLATED_FROM
dolphin::36860,organism:cbe1b651d889,ISOLATED_FROM
dolphin::36861,organism:903b9367b94b,ISOLATED_FROM
dolphin::36862,organism:902876241a0c,ISOLATED_FROM
dolphin::36863,organism:902876241a0c,ISOLATED_FROM
dolphin::36864,organism:c0184c5ddf1b,ISOLATED_FROM
dolphin::36865,organism:eb0e579bbbd7,ISOLATED_FROM
dolphin::36866,organism:eb0e579bbbd7,ISOLATED_FROM
dolphin::36867,organism:06cce442ecc8,ISOLATED_FROM
dolphin::36868,organism:06cce442ecc8,ISOLATED_FROM
dolphin::36869,organism:e2b990917659,ISOLATED_FROM
dolphin::36870,organism:e2b990917659,ISOLATED_FROM
dolphin::36871,organism:e2b990917659,ISOLATED_FROM
dolphin::36872,organism:e2b990917659,ISOLATED_FROM
dolphin::36873,organism:e2b990917659,ISOLATED_FROM
dolphin::36874,organism:d09b4d5ea913,ISOLATED_FROM
dolphin::36875,organism:d09b4d5ea913,ISOLATED_FROM
dolphin::36876,organism:d09b4d5ea913,ISOLATED_FROM
dolphin::36877,organism:2ec2c0ebbf2a,ISOLATED_FROM
dolphin::36878,organism:2ec2c0ebbf2a,ISOLATED_FROM
dolphin::36879,organism:f80f154aeb81,ISOLATED_FROM
dolphin::36880,organism:f80f154aeb81,ISOLATED_FROM
dolphin::36881,organism:cbe1b651d889,ISOLATED_FROM
dolphin::36882,organism:cbe1b651d889,ISOLATED_FROM
dolphin::36883,organism:cbe1b651d889,ISOLATED_FROM
dolphin::36884,organism:d9dde50e9903,ISOLATED_FROM
dolphin::36885,organism:d9dde50e9903,ISOLATED_FROM
dolphin::36886,organism:d9dde50e9903,ISOLATED_FROM
dolphin::36887,organism:d9dde50e9903,ISOLATED_FROM
dolphin::36888,organism:d9dde50e9903,ISOLATED_FROM
dolphin::36889,organism:1d15db1d22f4,ISOLATED_FROM
dolphin::36890,organism:1d15db1d22f4,ISOLATED_FROM
dolphin::36891,organism:1d15db1d22f4,ISOLATED_FROM
dolphin::36892,organism:1d15db1d22f4,ISOLATED_FROM
dolphin::36893,organism:3b17e778aed0,ISOLATED_FROM
dolphin::36894,organism:3b17e778aed0,ISOLATED_FROM
dolphin::36895,organism:3b17e778aed0,ISOLATED_FROM
dolphin::36896,organism:3b17e778aed0,ISOLATED_FROM
dolphin::36897,organism:612fb356553f,ISOLATED_FROM
dolphin::36898,organism:b1ee987e53b2,ISOLATED_FROM
dolphin::36899,organism:b1ee987e53b2,ISOLATED_FROM
dolphin::36900,organism:d09b4d5ea913,ISOLATED_FROM
dolphin::36901,organism:11ba490a4eb1,ISOLATED_FROM
dolphin::36902,organism:11ba490a4eb1,ISOLATED_FROM
dolphin::36903,organism:11ba490a4eb1,ISOLATED_FROM
dolphin::36904,organism:11ba490a4eb1,ISOLATED_FROM
dolphin::36905,organism:9d00ae2b74fc,ISOLATED_FROM
dolphin::36906,organism:e67c0345e14d,ISOLATED_FROM
dolphin::36907,organism:e67c0345e14d,ISOLATED_FROM
dolphin::36908,organism:8fea9248ff0c,ISOLATED_FROM
dolphin::36909,organism:cbb26987e888,ISOLATED_FROM
dolphin::36910,organism:51d2c8401863,ISOLATED_FROM
dolphin::36911,organism:841ef2a11b44,ISOLATED_FROM
dolphin::36912,organism:841ef2a11b44,ISOLATED_FROM
dolphin::36913,organism:841ef2a11b44,ISOLATED_FROM
dolphin::36914,organism:841ef2a11b44,ISOLATED_FROM
dolphin::36915,organism:fe5395558884,ISOLATED_FROM
dolphin::36916,organism:7e987e990dc6,ISOLATED_FROM
dolphin::36917,organism:086ab99476eb,ISOLATED_FROM
dolphin::36918,organism:cbe1b651d889,ISOLATED_FROM
dolphin::36919,organism:377281362995,ISOLATED_FROM
dolphin::36920,organism:377281362995,ISOLATED_FROM
dolphin::36921,organism:734ffa99cff7,ISOLATED_FROM
dolphin::36922,organism:ef55426ec273,ISOLATED_FROM
dolphin::36923,organism:ef55426ec273,ISOLATED_FROM
dolphin::36924,organism:ef55426ec273,ISOLATED_FROM
dolphin::36925,organism:10a089050d9d,ISOLATED_FROM
dolphin::36926,organism:6ea219de503f,ISOLATED_FROM
dolphin::36927,organism:730c6fc12cf9,ISOLATED_FROM
dolphin::36928,organism:132f82aa1e81,ISOLATED_FROM
dolphin::36929,organism:132f82aa1e81,ISOLATED_FROM
dolphin::36930,organism:b73b967c0622,ISOLATED_FROM
dolphin::36931,organism:9640b554acf6,ISOLATED_FROM
dolphin::36932,organism:20bc30001600,ISOLATED_FROM
dolphin::36933,organism:20bc30001600,ISOLATED_FROM
dolphin::36934,organism:20bc30001600,ISOLATED_FROM
dolphin::36935,organism:d9dde50e9903,ISOLATED_FROM
dolphin::36936,organism:3b17e778aed0,ISOLATED_FROM
dolphin::36937,organism:babd7e908343,ISOLATED_FROM
dolphin::36938,organism:1e67712cd938,ISOLATED_FROM
dolphin::36939,organism:1e67712cd938,ISOLATED_FROM
dolphin::36940,organism:1e67712cd938,ISOLATED_FROM
dolphin::36941,organism:1e67712cd938,ISOLATED_FROM
dolphin::36942,organism:7637236c11bf,ISOLATED_FROM
dolphin::36943,organism:7637236c11bf,ISOLATED_FROM
dolphin::36944,organism:7637236c11bf,ISOLATED_FROM
dolphin::36945,organism:eb7791110c8a,ISOLATED_FROM
dolphin::36946,organism:eb7791110c8a,ISOLATED_FROM
dolphin::36947,organism:eb7791110c8a,ISOLATED_FROM
dolphin::36948,organism:eb7791110c8a,ISOLATED_FROM
dolphin::36949,organism:a7dbff98804e,ISOLATED_FROM
dolphin::36950,organism:a7dbff98804e,ISOLATED_FROM
dolphin::36951,organism:a7dbff98804e,ISOLATED_FROM
dolphin::36952,organism:4d722996567b,ISOLATED_FROM
dolphin::36953,organism:077cb232c006,ISOLATED_FROM
dolphin::36954,organism:077cb232c006,ISOLATED_FROM
dolphin::36955,organism:8f55d380835b,ISOLATED_FROM
dolphin::36956,organism:556464986e1a,ISOLATED_FROM
dolphin::36957,organism:28d7f91a179c,ISOLATED_FROM
dolphin::36958,organism:babd7e908343,ISOLATED_FROM
dolphin::36959,organism:babd7e908343,ISOLATED_FROM
dolphin::36960,organism:bf45c54dcaf1,ISOLATED_FROM
dolphin::36961,organism:bf45c54dcaf1,ISOLATED_FROM
dolphin::36962,organism:3dec7298828d,ISOLATED_FROM
dolphin::36963,organism:3dec7298828d,ISOLATED_FROM
dolphin::36964,organism:3dec7298828d,ISOLATED_FROM
dolphin::36965,organism:3b5d43d19b72,ISOLATED_FROM
dolphin::36966,organism:975977884476,ISOLATED_FROM
dolphin::36967,organism:613022a37dd8,ISOLATED_FROM
dolphin::36968,organism:e67c0345e14d,ISOLATED_FROM
dolphin::36969,organism:22c37602b787,ISOLATED_FROM
dolphin::36970,organism:35380a8d878c,ISOLATED_FROM
dolphin::36971,organism:0645d95bbade,ISOLATED_FROM
dolphin::36972,organism:e2b990917659,ISOLATED_FROM
dolphin::36973,organism:e5a970b7befe,ISOLATED_FROM
dolphin::36974,organism:3fd5123b7755,ISOLATED_FROM
dolphin::36975,organism:22c37602b787,ISOLATED_FROM
dolphin::36976,organism:80510fa4eadb,ISOLATED_FROM
dolphin::36977,organism:6ea219de503f,ISOLATED_FROM
dolphin::36978,organism:086ab99476eb,ISOLATED_FROM
dolphin::36979,organism:3b17e778aed0,ISOLATED_FROM
dolphin::36980,organism:dc680990d17b,ISOLATED_FROM
dolphin::36981,organism:9640b554acf6,ISOLATED_FROM
dolphin::36982,organism:3b5d43d19b72,ISOLATED_FROM
dolphin::36983,organism:5cccd900af7e,ISOLATED_FROM
dolphin::36984,organism:5cccd900af7e,ISOLATED_FROM
dolphin::36985,organism:5cccd900af7e,ISOLATED_FROM
dolphin::36986,organism:5a6876ac00e4,ISOLATED_FROM
dolphin::36987,organism:93aedf2f31a1,ISOLATED_FROM
dolphin::36988,organism:3be47f82b16e,ISOLATED_FROM
dolphin::36989,organism:4a089d1ac6de,ISOLATED_FROM
dolphin::36990,organism:4a089d1ac6de,ISOLATED_FROM
dolphin::36991,organism:4a089d1ac6de,ISOLATED_FROM
dolphin::36992,organism:4a089d1ac6de,ISOLATED_FROM
dolphin::36993,organism:ab503124ec76,ISOLATED_FROM
dolphin::36994,organism:271bf52dbb1b,ISOLATED_FROM
dolphin::36995,organism:271bf52dbb1b,ISOLATED_FROM
dolphin::36996,organism:271bf52dbb1b,ISOLATED_FROM
dolphin::36997,organism:babd7e908343,ISOLATED_FROM
dolphin::36998,organism:60dd2f81ae9b,ISOLATED_FROM
dolphin::36999,organism:ace940a6400d,ISOLATED_FROM
dolphin::37000,organism:086ab99476eb,ISOLATED_FROM
dolphin::37001,organism:341fc098cb28,ISOLATED_FROM
dolphin::37002,organism:341fc098cb28,ISOLATED_FROM
dolphin::37003,organism:3b17e778aed0,ISOLATED_FROM
dolphin::37004,organism:5697bee6f397,ISOLATED_FROM
dolphin::37005,organism:51deee103f31,ISOLATED_FROM
dolphin::37006,organism:51deee103f31,ISOLATED_FROM
dolphin::37007,organism:3b5d43d19b72,ISOLATED_FROM
dolphin::37008,organism:3b5d43d19b72,ISOLATED_FROM
dolphin::37009,organism:d8cefda760f8,ISOLATED_FROM
dolphin::37010,organism:d8cefda760f8,ISOLATED_FROM
dolphin::37011,organism:d8cefda760f8,ISOLATED_FROM
dolphin::37012,organism:d8cefda760f8,ISOLATED_FROM
dolphin::37013,organism:d8cefda760f8,ISOLATED_FROM
dolphin::37014,organism:fdadaf062de2,ISOLATED_FROM
dolphin::37015,organism:8860c603977b,ISOLATED_FROM
dolphin::37016,organism:10a089050d9d,ISOLATED_FROM
dolphin::37017,organism:10a089050d9d,ISOLATED_FROM
dolphin::37018,organism:10a089050d9d,ISOLATED_FROM
dolphin::37019,organism:a463b4f86a7e,ISOLATED_FROM
dolphin::37020,organism:a463b4f86a7e,ISOLATED_FROM
dolphin::37021,organism:a463b4f86a7e,ISOLATED_FROM
dolphin::37022,organism:a463b4f86a7e,ISOLATED_FROM
dolphin::37023,organism:a463b4f86a7e,ISOLATED_FROM
dolphin::37024,organism:a463b4f86a7e,ISOLATED_FROM
dolphin::37025,organism:3b5d43d19b72,ISOLATED_FROM
dolphin::37026,organism:3b5d43d19b72,ISOLATED_FROM
dolphin::37027,organism:3b5d43d19b72,ISOLATED_FROM
dolphin::37028,organism:3b5d43d19b72,ISOLATED_FROM
dolphin::37029,organism:c60653de47fd,ISOLATED_FROM
dolphin::37030,organism:786e7e3c193e,ISOLATED_FROM
dolphin::37031,organism:f66ecda188a5,ISOLATED_FROM
dolphin::37032,organism:43676bbf85cf,ISOLATED_FROM
dolphin::37033,organism:fd96f8b26e70,ISOLATED_FROM
dolphin::37034,organism:fd96f8b26e70,ISOLATED_FROM
dolphin::37035,organism:fd96f8b26e70,ISOLATED_FROM
dolphin::37036,organism:fd96f8b26e70,ISOLATED_FROM
dolphin::37037,organism:fd96f8b26e70,ISOLATED_FROM
dolphin::37038,organism:fd96f8b26e70,ISOLATED_FROM
dolphin::37039,organism:fd96f8b26e70,ISOLATED_FROM
dolphin::37040,organism:fd96f8b26e70,ISOLATED_FROM
dolphin::37041,organism:fd96f8b26e70,ISOLATED_FROM
dolphin::37042,organism:fd96f8b26e70,ISOLATED_FROM
dolphin::37043,organism:fd96f8b26e70,ISOLATED_FROM
dolphin::37044,organism:a1d4bf022b3f,ISOLATED_FROM
dolphin::37045,organism:a1d4bf022b3f,ISOLATED_FROM
dolphin::37046,organism:babd7e908343,ISOLATED_FROM
dolphin::37047,organism:28ca3ee41ed3,ISOLATED_FROM
dolphin::37049,organism:d85d28f16a6d,ISOLATED_FROM
dolphin::37050,organism:d2e084c3595a,ISOLATED_FROM
dolphin::37051,organism:d2e084c3595a,ISOLATED_FROM
dolphin::37052,organism:d2e084c3595a,ISOLATED_FROM
dolphin::37053,organism:2822c8c7f915,ISOLATED_FROM
dolphin::37054,organism:882a05ba1df8,ISOLATED_FROM
dolphin::37055,organism:3b17e778aed0,ISOLATED_FROM
dolphin::37056,organism:3b17e778aed0,ISOLATED_FROM
dolphin::37057,organism:3b17e778aed0,ISOLATED_FROM
dolphin::37058,organism:1033633e4aca,ISOLATED_FROM
dolphin::37059,organism:1033633e4aca,ISOLATED_FROM
dolphin::37060,organism:1033633e4aca,ISOLATED_FROM
dolphin::37061,organism:90bb3caeeda2,ISOLATED_FROM
dolphin::37062,organism:6942b4c2ae90,ISOLATED_FROM
dolphin::37063,organism:6942b4c2ae90,ISOLATED_FROM
dolphin::37064,organism:e35bcbd43336,ISOLATED_FROM
dolphin::37065,organism:e35bcbd43336,ISOLATED_FROM
dolphin::37066,organism:4ac5af745461,ISOLATED_FROM
dolphin::37067,organism:4ac5af745461,ISOLATED_FROM
dolphin::37068,organism:4ac5af745461,ISOLATED_FROM
dolphin::37069,organism:4ac5af745461,ISOLATED_FROM
dolphin::37070,organism:3699cd0d541c,ISOLATED_FROM
dolphin::37071,organism:3699cd0d541c,ISOLATED_FROM
dolphin::37072,organism:43676bbf85cf,ISOLATED_FROM
dolphin::37073,organism:43676bbf85cf,ISOLATED_FROM
dolphin::37074,organism:43676bbf85cf,ISOLATED_FROM
dolphin::37075,organism:43676bbf85cf,ISOLATED_FROM
dolphin::37076,organism:43676bbf85cf,ISOLATED_FROM
dolphin::37077,organism:43676bbf85cf,ISOLATED_FROM
dolphin::37078,organism:6942b4c2ae90,ISOLATED_FROM
dolphin::37079,organism:d006989560a1,ISOLATED_FROM
dolphin::37080,organism:d006989560a1,ISOLATED_FROM
dolphin::37081,organism:d006989560a1,ISOLATED_FROM
dolphin::37082,organism:d006989560a1,ISOLATED_FROM
dolphin::37083,organism:d006989560a1,ISOLATED_FROM
dolphin::37084,organism:662a6f9f1378,ISOLATED_FROM
dolphin::37085,organism:4f4bda4b1a70,ISOLATED_FROM
dolphin::37086,organism:4f4bda4b1a70,ISOLATED_FROM
dolphin::37087,organism:4f4bda4b1a70,ISOLATED_FROM
dolphin::37088,organism:d8cefda760f8,ISOLATED_FROM
dolphin::37089,organism:2793b4b99f6c,ISOLATED_FROM
dolphin::37090,organism:22c37602b787,ISOLATED_FROM
dolphin::37091,organism:22c37602b787,ISOLATED_FROM
dolphin::37092,organism:a0eab226ad14,ISOLATED_FROM
dolphin::37093,organism:2ad9f43a8cc5,ISOLATED_FROM
dolphin::37094,organism:d8cefda760f8,ISOLATED_FROM
dolphin::37095,organism:2793b4b99f6c,ISOLATED_FROM
dolphin::37096,organism:06cce442ecc8,ISOLATED_FROM
dolphin::37097,organism:06cce442ecc8,ISOLATED_FROM
dolphin::37098,organism:06cce442ecc8,ISOLATED_FROM
dolphin::37099,organism:06cce442ecc8,ISOLATED_FROM
dolphin::37100,organism:569ea1fe7f3f,ISOLATED_FROM
dolphin::37101,organism:9a2b0ef748e3,ISOLATED_FROM
dolphin::37102,organism:9a2b0ef748e3,ISOLATED_FROM
dolphin::37103,organism:5d3ab0c213b6,ISOLATED_FROM
dolphin::37104,organism:0e7507832403,ISOLATED_FROM
dolphin::37105,organism:a93dfb2cbea0,ISOLATED_FROM
dolphin::37106,organism:2ad9f43a8cc5,ISOLATED_FROM
dolphin::37107,organism:4f4bda4b1a70,ISOLATED_FROM
dolphin::37108,organism:4f4bda4b1a70,ISOLATED_FROM
dolphin::37109,organism:4f4bda4b1a70,ISOLATED_FROM
dolphin::37110,organism:d8cefda760f8,ISOLATED_FROM
dolphin::37111,organism:fd96f8b26e70,ISOLATED_FROM
dolphin::37112,organism:c1644401b326,ISOLATED_FROM
dolphin::37113,organism:c1644401b326,ISOLATED_FROM
dolphin::37114,organism:c1644401b326,ISOLATED_FROM
dolphin::37115,organism:c1644401b326,ISOLATED_FROM
dolphin::37116,organism:c4761e3b580e,ISOLATED_FROM
dolphin::37117,organism:3be47f82b16e,ISOLATED_FROM
dolphin::37118,organism:bb02d3b4c9fb,ISOLATED_FROM
dolphin::37119,organism:3e605c281bb3,ISOLATED_FROM
dolphin::37120,organism:cdf5e453f70d,ISOLATED_FROM
dolphin::37121,organism:cdf5e453f70d,ISOLATED_FROM
dolphin::37122,organism:6a189329b50b,ISOLATED_FROM
dolphin::37123,organism:6a189329b50b,ISOLATED_FROM
dolphin::37124,organism:6a189329b50b,ISOLATED_FROM
dolphin::37125,organism:6a189329b50b,ISOLATED_FROM
dolphin::37126,organism:6a189329b50b,ISOLATED_FROM
dolphin::37127,organism:13d23bf9977f,ISOLATED_FROM
dolphin::37128,organism:676d9c496a62,ISOLATED_FROM
dolphin::37129,organism:676d9c496a62,ISOLATED_FROM
dolphin::37130,organism:676d9c496a62,ISOLATED_FROM
dolphin::37131,organism:676d9c496a62,ISOLATED_FROM
dolphin::37132,organism:676d9c496a62,ISOLATED_FROM
dolphin::37133,organism:4217c8bd4b7e,ISOLATED_FROM
dolphin::37134,organism:4217c8bd4b7e,ISOLATED_FROM
dolphin::37135,organism:4217c8bd4b7e,ISOLATED_FROM
dolphin::37136,organism:4217c8bd4b7e,ISOLATED_FROM
dolphin::37137,organism:b3a0f04a05df,ISOLATED_FROM
dolphin::37138,organism:1074177e55ae,ISOLATED_FROM
dolphin::37139,organism:b8302a55715b,ISOLATED_FROM
dolphin::37140,organism:117a03f433fa,ISOLATED_FROM
dolphin::37141,organism:ca5e3e518b4e,ISOLATED_FROM
dolphin::37142,organism:658082b8291b,ISOLATED_FROM
dolphin::37143,organism:658082b8291b,ISOLATED_FROM
dolphin::37144,organism:658082b8291b,ISOLATED_FROM
dolphin::37145,organism:b30c6282408f,ISOLATED_FROM
dolphin::37146,organism:982eaf3da780,ISOLATED_FROM
dolphin::37147,organism:929f7f7041e0,ISOLATED_FROM
dolphin::37148,organism:929f7f7041e0,ISOLATED_FROM
dolphin::37149,organism:239fbc961c10,ISOLATED_FROM
dolphin::37150,organism:f1d7d26ea0fa,ISOLATED_FROM
dolphin::37151,organism:1bc73d7de423,ISOLATED_FROM
dolphin::37152,organism:7b599035ef39,ISOLATED_FROM
dolphin::37153,organism:35ef99332d53,ISOLATED_FROM
dolphin::37154,organism:786ee0973c6d,ISOLATED_FROM
dolphin::37155,organism:ef61030c7592,ISOLATED_FROM
dolphin::37156,organism:ef61030c7592,ISOLATED_FROM
dolphin::37157,organism:ef61030c7592,ISOLATED_FROM
dolphin::37158,organism:706f97ae9760,ISOLATED_FROM
dolphin::37159,organism:06cce442ecc8,ISOLATED_FROM
dolphin::37160,organism:5a6876ac00e4,ISOLATED_FROM
dolphin::37161,organism:54d248bf900d,ISOLATED_FROM
dolphin::37162,organism:54d248bf900d,ISOLATED_FROM
dolphin::37163,organism:54d248bf900d,ISOLATED_FROM
dolphin::37164,organism:f6bf5b11d9a0,ISOLATED_FROM
dolphin::37165,organism:1bdb46f0baf8,ISOLATED_FROM
dolphin::37166,organism:1bdb46f0baf8,ISOLATED_FROM
dolphin::37167,organism:fe5395558884,ISOLATED_FROM
dolphin::37168,organism:fe5395558884,ISOLATED_FROM
dolphin::37169,organism:fe5395558884,ISOLATED_FROM
dolphin::37170,organism:882f99798712,ISOLATED_FROM
dolphin::37171,organism:882f99798712,ISOLATED_FROM
dolphin::37172,organism:882f99798712,ISOLATED_FROM
dolphin::37173,organism:882f99798712,ISOLATED_FROM
dolphin::37174,organism:882f99798712,ISOLATED_FROM
dolphin::37175,organism:882f99798712,ISOLATED_FROM
dolphin::37176,organism:eb7fa5923104,ISOLATED_FROM
dolphin::37177,organism:eb7fa5923104,ISOLATED_FROM
dolphin::37178,organism:eb7fa5923104,ISOLATED_FROM
dolphin::37179,organism:5a8b6e26ec22,ISOLATED_FROM
dolphin::37180,organism:5a8b6e26ec22,ISOLATED_FROM
dolphin::37181,organism:5a8b6e26ec22,ISOLATED_FROM
dolphin::37182,organism:5a8b6e26ec22,ISOLATED_FROM
dolphin::37183,organism:929f7f7041e0,ISOLATED_FROM
dolphin::37184,organism:69c13d24aeca,ISOLATED_FROM
dolphin::37185,organism:2c9f314f0061,ISOLATED_FROM
dolphin::37186,organism:0124a3c029e5,ISOLATED_FROM
dolphin::37187,organism:0124a3c029e5,ISOLATED_FROM
dolphin::37188,organism:0124a3c029e5,ISOLATED_FROM
dolphin::37189,organism:7e18f1d82799,ISOLATED_FROM
